GemID;Gemeinde; ; ; ; ;GebID;Gebäude; ; ;Baujahr;m2;Jahr;ZId;Zähler;Typ;Einheit;Medium;MGruppe;Jan;Feb;Mrz;Apr;Mai;Jun;Jul;Aug;Sep;Okt;Nov;Dez;Jahr;MIND;MINW;MAXD;MAXW;MIND1;MINW1
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;585576;GA/KH Harland Salcherstraße;GA;02;1900;1663;2025;703582;Gas Salcherstraße 76;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;585576;GA/KH Harland Salcherstraße;GA;02;1900;1663;2025;767084;Gas Salcherstraße 76 jährlich;H;m³;NGas;Wärme;1.171,98;1.110,68;1.229,68;1.190,02;1.229,68;1.190,02;1.229,68;1.229,68;1.190,02;1.229,68;1.190,02;1.229,68;14.420,82;13.01.2025;13034,62;13.01.2025;13034,62;07.01.2026;14240,52
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580187;HS Dr. Th. Körner  I - IV;HS;02;1950;9723,18;2025;844295;FW HS Dr. Theoder Körner;H;MWh;WS_DistrictHeating;Wärme;95,02;85,83;95,02;91,96;95,02;91,96;95,02;95,02;91,96;95,02;91,96;95,02;1.118,82;01.01.2025;2,385;31.12.2025;3,0653;01.01.2026;3,0653
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580188;HS Pottenbrunn Weiglstraße 8;HS;02;1970;3088,77;2025;588525;Gas - HS Pottenbrunn jährlich;H;m³;NGas;Wärme;2.049,55;1.851,21;2.049,55;2.079,38;2.191,18;2.120,49;2.191,18;2.191,18;2.120,49;2.191,18;2.120,49;2.191,18;25.347,06;09.04.2025;22875,63;09.04.2025;22875,63;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580080;HS/VS Viehofen Austinstraße;HS;02;1963;2411,24;2025;589646;Gas -  HS/VS Viehofen monatlich;H;m³;NGas;Wärme;2.977,36;2.689,23;2.977,36;2.881,32;2.977,36;2.881,32;2.977,36;2.977,36;2.881,32;2.977,36;2.881,32;2.977,36;35.056,00;31.12.2025;35056;31.12.2025;35056;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580189;HS/VS/KH/SO St. Georgen Kirchengasse 1a;HS;02;1963;5724,72;2025;608407;Gas - HS St. Georgen jährlich;H;m³;NGas;Wärme;4.791,33;4.327,65;4.791,33;4.636,77;4.791,33;4.636,77;4.791,33;4.791,33;4.636,77;4.791,33;4.636,77;4.791,33;56.414,00;31.12.2025;56414;31.12.2025;56414;31.01.2026;10025
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580189;HS/VS/KH/SO St. Georgen Kirchengasse 1a;HS;02;1963;5724,72;2025;588264;Gas - HS St. Georgen Schulwart jährlich;H;m³;NGas;Wärme;55,18;51,39;56,89;55,06;56,89;55,06;56,89;56,89;55,06;56,89;55,06;56,89;668,13;14.01.2025;632,031;14.01.2025;632,031;07.01.2026;656,998
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580083;KG Am Eisberg;KG;01;1971;467;2025;589656;Gas - KG Am Eisberg jährlich;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;851687;KG Daniel Gran Straße 47;KG;01;1906;1293;2025;852091;FW - KG Daniel Gran;H;MWh;WS_DistrictHeating;Wärme;27,15;23,54;16,79;6,68;4,71;0;0;0;1,68;12,08;21,96;26,31;140,89;31.12.2025;140,892;31.12.2025;140,892;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580136;KG Dr. Rudolf Kirchschläger-Straße;KG;01;1990;626;2025;589910;FW - KG Dr. R. Kirchschläger Straße jährlich;H;MWh;WS_DistrictHeating;Wärme;10,18;8,98;3,66;3,54;3,66;3,54;3,66;3,66;3,54;3,66;3,54;3,66;55,32;31.12.2025;36,273;31.12.2025;36,273;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580087;KG Handel Mazzetti-Straße;KG;01;1996;768,7;2025;589936;Gas - KG Handel-Mazzetti jährlich;H;m³;NGas;Wärme;575,92;452,35;500,82;484,66;500,82;484,66;500,82;500,82;484,66;500,82;484,66;500,82;5.971,83;09.01.2025;2425,5;09.01.2025;2425,5;05.01.2026;5832,11
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580087;KG Handel Mazzetti-Straße;KG;01;1996;768,7;2025;752524;Gas alt - KG Handel Mazzetti;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580084;KG Harland Nachtigallgasse;KG;01;1980;643;2025;738993;GAS - KG Harland Nachtigallgasse;H;m³;NGas;Wärme;823,87;856,45;948,21;917,62;948,21;917,62;948,21;948,21;917,62;948,21;917,62;948,21;11.040,06;13.01.2025;7736,32;13.01.2025;7736,32;15.01.2026;11225,579
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580140;KG Heinrich Schneidmadl-Straße;KG;01;1990;797;2025;589942;FW - KG Heinrich Schneidmadl monatlich;H;MWh;WS_DistrictHeating;Wärme;6,51;5,88;6,51;6,3;6,51;6,3;6,51;6,51;6,3;6,51;6,3;6,51;76,64;31.12.2025;76,636;31.12.2025;76,636;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580350;KG Klostergasse FREMDOBJEKT;KG;01;1990;466,34;2025;615973;FW - KG Klostergasse nicht verrechnet!;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580132;KG Kupferbrunn Friedgasse10;KG;01;1991;825,8;2025;1089877;FW KG Kupferbrunn;H;MWh;WS_DistrictHeating;Wärme;4,06;3,67;4,06;3,93;4,06;3,93;4,06;4,06;3,93;4,06;3,93;4,06;47,86;21.01.2025;43,84;31.12.2025;47,859;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580132;KG Kupferbrunn Friedgasse10;KG;01;1991;825,8;2025;589923;Gas - KG Kupferbrunn jährlich;H;m³;NGas;Wärme;0;0;0;0;0;0;0;0;0;0;0;0;0;08.01.2025;0;15.01.2025;0;08.01.2026;0
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580134;KG Maria Theresia Straße;KG;01;1980;599,81;2025;589660;FW - KG Maria Theresia jährlich;H;MWh;WS_DistrictHeating;Wärme;5,47;4,94;5,47;5,29;5,47;5,29;5,47;5,47;5,29;5,47;5,29;5,47;64,38;31.12.2025;64,385;31.12.2025;64,385;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;915563;KG Mooshöfergasse 7a;KG;01;2020;2359,24;2025;915991;KG Gaszähler;H;m³;NGas;Wärme;91,59;82,73;91,59;88,64;91,59;88,64;91,59;91,59;88,64;91,59;35,45;;;12.11.2025;1072,507;12.11.2025;1072,507;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580085;KG Mühlweg;KG;01;1975;398,09;2025;589926;Gas - KG Mühlweg jährlich;H;m³;NGas;Wärme;508,31;469,7;520,03;503,25;520,03;503,25;520,03;520,03;503,25;520,03;503,25;520,03;6.111,19;09.01.2025;5523,841;09.01.2025;5523,841;14.01.2026;6206,78
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580141;KG Neuviehofen Otto Glöckel-Straße 7;KG;01;1993;1250;2025;590224;FW - KG Neuviehofen Otto Glöckel-Straße 7 jährlich;H;MWh;WS_DistrictHeating;Wärme;7,25;6,55;7,25;7,02;7,25;7,02;7,25;7,25;7,02;7,25;7,02;7,25;85,41;31.12.2025;85,409;31.12.2025;85,409;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580141;KG Neuviehofen Otto Glöckel-Straße 7;KG;01;1993;1250;2025;744370;FW alt - Neuviehofen Otto Glöckel-Straße 7 monatlich;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580146;KG Nielgasse;KG;01;2008;697;2025;1155251;WP Stromverbrauch als Wärme;H;kWh;Wärmepumpe;Wärme;10.548,41;8.465,27;6.279,18;4.529,64;4.723,75;1.133,72;1.109,73;1.135,84;1.718,84;5.405,80;8.886,30;8.638,11;62.574,60;02.01.2025;341,0645;31.12.2025;344,516;01.01.2026;386,568
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580133;KG Pernerstorfer Platz;KG;01;2009;1294;2025;844274;FW KG Pernersdorfer Platz Ausgabezähler;H;MWh;WS_DistrictHeating;Wärme;10,06;9,08;10,06;9,73;10,06;9,73;10,06;10,06;9,73;10,06;9,73;10,06;118,4;01.01.2025;0,2237;31.12.2025;0,3244;01.01.2026;0,3244
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580135;KG Pottenbrunn Alte Hofmühlgasse;KG;01;1992;1339;2025;752146;Gas-KG Pottenbrunn Alte Hofmühlgasse jährlich;H;m³;NGas;Wärme;166,86;;;;;;;;;;;;;09.01.2025;6618,915;09.01.2025;6618,915;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580100;KG Radlberg Radlberger Hauptstr. 117;KG;01;1987;430,08;2025;589670;Gas - KG Radlberg jährlich;H;m³;NGas;Wärme;647,81;634,95;702,98;680,31;702,98;680,31;702,98;702,98;680,31;702,98;680,31;702,98;8.221,90;13.01.2025;6543,558;13.01.2025;6543,558;14.01.2026;8299,753
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580149;KG Schnoflsiedlung;KG;01;1978;428,96;2025;589672;Gas - KG Schnoflsiedlung jährlich;H;m³;NGas;Wärme;759,02;713,28;789,7;764,23;789,7;764,23;789,7;789,7;764,23;789,7;764,23;789,7;9.267,40;08.01.2025;7898,55;08.01.2025;7898,55;15.01.2026;9476,39
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580349;KG Schwaighof Birkengasse;KG;01;2010;768,38;2025;844307;FW KG Schwaighof;H;MWh;WS_DistrictHeating;Wärme;5,92;5,34;5,92;5,73;5,92;5,73;5,92;5,92;5,73;5,92;5,73;5,92;69,67;01.01.2025;0,1496;31.12.2025;0,1909;01.01.2026;0,1909
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580086;KG Spratzern Eisenbahnerstraße;KG;01;1963;426,95;2025;589747;Gas - KG Spratzern Eisenbahnerstraße jährlich;H;m³;NGas;Wärme;323,06;305,86;338,63;327,71;338,63;327,71;338,63;338,63;327,71;338,63;327,71;338,63;3.971,53;08.01.2025;3097,317;08.01.2025;3097,317;05.01.2026;3954,324
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580077;KG Spratzern Pestalozzistraße;KG;01;2009;587,32;2025;1155245;WP Stromverbrauch in Wärme;H;kWh;Wärmepumpe;Wärme;7.007,77;4.415,52;5.673,10;3.617,47;2.845,67;1.081,33;904,04;1.026,12;1.566,60;3.943,73;6.360,35;8.007,70;46.449,41;02.01.2025;276,1685;31.12.2025;316,04;01.01.2026;353,172
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580147;KG St. Georgen ALT;KG;01;1956;530,63;2025;589908;Gas - KG Kletschkagasse;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580148;KG St. Georgen-Eggendorf Unterfeldstraße 6;KG;01;1994;586,26;2025;589928;Gas - KG St. Georgen - Eggendorf jährlich;H;m³;NGas;Wärme;635,16;518,46;574,01;555,49;574,01;555,49;574,01;574,01;555,49;574,01;555,49;574,01;6.819,67;14.01.2025;2860,569;14.01.2025;2763,979;05.01.2026;6591,866
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580067;KG Viehofen Karl Ludwig Straße;KG;01;1997;700,51;2025;589953;Gas - KG Viehofen Karl Ludwig Straße jährlich;H;m³;NGas;Wärme;749,88;712,32;788,64;763,2;788,64;763,2;788,64;788,64;763,2;788,64;763,2;788,64;9.246,86;10.01.2025;7719,964;10.01.2025;7719,964;15.01.2026;9412,816
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;1140235;KG/GA Ludwig Stöhr Straße 7;KG;02;Neubau 2025, Altbau Sanierung 2023;1709,89;2025;1140623;FW KG/GA Ludwig Stöhr Straße;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;180,47;;31.12.2025;180,469;31.12.2025;180,469;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705174;KH Hort Daniel Gran  -Nov.2015 aufgelassen;SH;01;1900;1293;2025;745323;FW - KH Daniel Gran jährlich;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705172;KH/MS Musikschulcampus Grillparzerstraße 17 (ehem. Kinderhort);SH;01;2024;1965,6;2025;845377;FW - KH Grillparzer Ausgabezähler;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705240;KU Jugendzentrum Steppenwolf / Freiraum;KU;01;2014;602,67;2025;985617;FW - KU Freiraum;H;MWh;WS_DistrictHeating;Wärme;6,97;6,29;6,97;6,74;6,97;6,74;6,97;6,97;6,74;6,97;6,74;6,97;82,01;31.12.2025;82,011;31.12.2025;82,011;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705240;KU Jugendzentrum Steppenwolf / Freiraum;KU;01;2014;602,67;2025;705352;FW - KU Jugendzentrum Herzogenburgerstr.12 u 20 jährlich;H;MWh;WS_DistrictHeating;Wärme;3,66;3,31;3,66;3,55;3,66;3,55;3,66;3,66;3,55;3,66;3,55;3,66;43,14;31.12.2025;43,137;31.12.2025;43,137;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705167;KU Kulturheim Nord;KU;01;1970;772,77;2025;845370;FW - KU Matthias Corv. STr. 5 Ausgabezähler;H;MWh;WS_DistrictHeating;Wärme;7,16;6,46;7,16;6,93;7,16;6,93;7,16;7,16;6,93;7,16;6,93;7,16;84,26;01.01.2025;0,3536;31.12.2025;0,2309;01.01.2026;0,2309
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705167;KU Kulturheim Nord;KU;01;1970;772,77;2025;744364;FW alt - KU Matthias Corv. Str. 5 monatlich;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705168;KU Kulturheim Südpark;KU;01;1910;1431,29;2025;845364;FW - KU Südpark Maria Th. Str. 23 Ausgabezähler;H;MWh;WS_DistrictHeating;Wärme;13,59;12,28;13,59;13,15;13,59;13,15;13,59;13,59;13,15;13,59;13,15;13,59;160,03;01.01.2025;0,3804;31.12.2025;0,4384;01.01.2026;0,4384
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705169;KU Kulturheim Wagram;KU;02;1996;1829;2025;715263;Gas - KU Wagram Oriongasse 4 jährlich;H;m³;NGas;Wärme;2.693,59;2.550,34;2.823,60;2.732,51;2.823,60;2.732,51;2.823,60;2.823,60;2.732,51;2.823,60;2.732,51;2.823,60;33.115,56;08.01.2025;27314,13;08.01.2025;27314,13;15.01.2026;33883,15
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705171;KU/BU  Volksheim Franz Pichler;KU;01;1968;2804,72;2025;705346;FW - KU Volksheim Kranzbichlerstr. 18 monatl.;H;MWh;WS_DistrictHeating;Wärme;16,12;14,56;16,12;15,6;16,12;15,6;16,12;16,12;15,6;16,12;15,6;16,12;189,79;31.12.2025;189,793;31.12.2025;189,793;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;1073185;KU/BU Stadtbücherei Domplatz 2;KU;01;1955;1368;2025;1073832;FW KU Stadtbücherei Domplatz 2;H;MWh;DistrictHeatingEnergy;Wärme;9,77;8,83;9,77;9,46;9,77;9,46;9,77;9,77;9,46;9,77;9,46;9,77;115,08;31.12.2025;115,075;31.12.2025;115,075;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705166;KU/BU Stadtbücherei Prandtauerstraße 7;KU;01;1950;654,36;2025;1071495;FW KU Stadtbücherei Domplatz 2;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705166;KU/BU Stadtbücherei Prandtauerstraße 7;KU;01;1950;654,36;2025;705340;FW KU Stadtbücherei Prandtauerstr. 7 jährlich;H;MWh;WS_DistrictHeating;Wärme;0;0;0;0;0;0;0;0;0;0;0;0;0;31.12.2025;0;31.12.2025;0;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;705170;KU/BU Volksheim Spratzern;KU;01;1980;1340,78;2025;708684;Gas - KU Volksheim Spratzern Eisenbahnerstr. 5 jährlich;H;m³;NGas;Wärme;1.046,77;985,98;1.091,63;1.056,41;1.091,63;1.056,41;1.091,63;1.091,63;1.056,41;1.091,63;1.056,41;1.091,63;12.808,16;08.01.2025;10214,28;08.01.2025;10214,28;20.01.2026;13275,58
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;796362;SON Aquacity Schießstattring 15;SON;01;2005;6413;2025;796491;FW-SON Aquacity monatlich;H;MWh;DistrictHeatingEnergy;Wärme;138,02;124,66;138,02;133,56;138,02;133,56;138,02;138,02;133,56;138,02;133,56;138,02;1.625,03;31.12.2025;1625,03;31.12.2025;1625,03;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760478;SON Fachhochschule St. Pölten;SON;01;2007;32498;2025;762824;FW - SON Fachhochschule extern;H;MWh;WS_DistrictHeating;Wärme;113,21;102,25;113,21;109,56;113,21;109,56;113,21;113,21;109,56;113,21;109,56;113,21;1.332,92;31.12.2025;1332,92;31.12.2025;1332,92;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760129;SON Kreativhaus;SON;01;1950;801,5;2025;1153755;FW SON Kreativhaus Linzerstraße 16;H;MWh;WS_DistrictHeating;Wärme;7,75;7;7,75;7,5;7,75;7,5;7,75;7,75;7,5;7,75;7,5;7,75;91,29;31.12.2025;91,287;31.12.2025;91,287;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760129;SON Kreativhaus;SON;01;1950;801,5;2025;762495;Gas - SON Kreativhaus jährlich;H;m³;NGas;Wärme;236,98;214,05;236,98;229,34;236,98;229,34;236,98;53,51;;;;;;07.08.2025;1941,718;07.08.2025;1941,718;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760128;SON Seniorenwohnheim;SON;01;1991;11154;2025;761118;Gas - SON Seniorenwohnheim Goethestraße 23/A monatlich;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760128;SON Seniorenwohnheim;SON;01;1991;11154;2025;1062209;Gas SeniorenWH neu;H;m³;NGas;Wärme;110.825,22;100.100,20;110.825,22;107.250,21;110.825,22;107.250,21;110.825,22;110.825,22;107.250,21;110.825,22;107.250,21;110.825,22;1.304.877,60;31.01.2025;182588,97;31.12.2025;1304877,6;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;796915;SON Sommerbad Handel Mazzetti Straße 2;SON;01;1957, NB 2014;680;2025;845383;FW-SON Sommerbad Ausgabezähler;H;MWh;WS_DistrictHeating;Wärme;225,73;203,88;225,73;218,44;225,73;218,44;225,73;226,34;236,93;244,82;236,93;244,82;2.733,52;01.01.2025;5,8196;31.12.2025;7,8976;01.01.2026;7,8976
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;796915;SON Sommerbad Handel Mazzetti Straße 2;SON;01;1957, NB 2014;680;2025;822160;Gas-SON Sommerbad jährlich;H;m³;NGas;Wärme;233,09;210,53;233,75;229,51;237,16;229,51;237,16;237,16;229,51;237,16;229,51;237,16;2.781,21;26.03.2025;5564,062;26.03.2025;5564,062;23.03.2026;2769,426
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;1148117;SON Tierheim Gutenbergstraße;SON;01;2026;1780,77;2025;1148792;Gas Tierheim;H;kWh;NGas;Wärme;20.689,44;18.687,24;20.689,44;20.022,04;20.689,44;20.022,04;20.689,44;20.689,44;20.022,04;20.689,44;20.022,04;20.689,44;243.601,48;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;752982;SON Verwaltung Bestattung/Friedhof;SON;01;2013;1028,29;2025;764573;Gas - SON Bestattung/Friedhof/Aufbahr jährlich;H;m³;NGas;Wärme;2.544,10;2.297,90;2.544,10;2.462,04;2.544,10;2.462,04;2.544,10;2.544,10;2.462,04;2.544,10;1.969,63;;;24.11.2025;30283,03;24.11.2025;30283,03;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760127;SON Verwaltung Gärtnerei;SON;01;2004;628,9;2025;1136295;FW - SON Gärtnerei ab 31.10.2024;H;MWh;DistrictHeatingEnergy;Wärme;0,9;0,82;0,9;0,87;0,9;0,87;0,9;0,9;0,87;0,9;0,87;0,9;10,64;31.12.2025;12,453;31.12.2025;12,453;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760127;SON Verwaltung Gärtnerei;SON;01;2004;628,9;2025;844712;FW SON Gärtnerei Verwaltung;H;MWh;WS_DistrictHeating;Wärme;30,58;27,62;30,58;29,59;30,58;29,59;30,58;30,58;29,59;30,58;29,59;30,58;360,03;01.01.2025;1,0159;31.12.2025;0,9864;01.01.2026;0,9864
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;760477;SON Verwaltung Wihof/StraBel;SON;01;1996;3500;2025;844289;FW Son Wihof+Stbl;H;MWh;WS_DistrictHeating;Wärme;74,59;67,37;74,59;72,18;74,59;72,18;74,59;74,59;72,18;74,59;72,18;74,59;878,19;01.01.2025;1,9426;31.12.2025;2,406;01.01.2026;2,406
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;1149152;Summe der 14 Ortsfeuerwehren;FF;01;2025;;2025;1153761;FW gesamt;H;MWh;WS_DistrictHeating;Wärme;7,74;6,99;7,74;7,49;7,74;7,49;7,74;7,74;7,49;7,74;7,49;7,74;91,14;31.12.2025;91,137;31.12.2025;91,137;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;1149152;Summe der 14 Ortsfeuerwehren;FF;01;2025;;2025;1149497;Gas gesamt;H;kWh;NGas;Wärme;23.607,38;21.322,80;23.607,38;22.845,85;23.607,38;22.845,85;23.607,38;23.607,38;22.845,85;23.607,38;22.845,85;23.607,38;277.957,90;;;;;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580191;VS Daniel Gran I + II;VS;02;1905;4665,54;2025;844301;FW VS Daniel Gran-Str.;H;MWh;WS_DistrictHeating;Wärme;36,14;32,64;36,14;34,98;36,14;34,98;36,14;36,14;34,98;36,14;34,98;36,14;425,53;01.01.2025;0,9419;31.12.2025;1,1658;01.01.2026;1,1658
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580179;VS Franz Jonas;VS;02;1971;3763,66;2025;844267;FW VS FRanz Jonas;H;MWh;WS_DistrictHeating;Wärme;22,78;20,58;22,78;22,05;22,78;22,05;22,78;22,78;22,05;22,78;22,05;22,78;268,24;01.01.2025;0,5305;31.12.2025;0,7349;01.01.2026;0,7349
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580155;VS I+II Grillparzer;VS;02;1909;3432,71;2025;844261;FW VS Grillparzer;H;MWh;WS_DistrictHeating;Wärme;31,81;28,73;31,81;30,79;31,81;30,79;31,81;31,81;30,79;31,81;30,79;31,81;374,57;01.01.2025;0,8936;31.12.2025;1,0262;01.01.2026;1,0262
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580192;VS Otto Glöckel Straße 1;VS;02;1982;4456,13;2025;590053;FW VS Otto Glöckel monatlich;H;MWh;DistrictHeatingEnergy;Wärme;39,34;35,53;39,34;38,07;39,34;38,07;39,34;39,34;38,07;39,34;38,07;39,34;463,14;31.12.2025;463,14;31.12.2025;463,14;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580192;VS Otto Glöckel Straße 1;VS;02;1982;4456,13;2025;590056;Gas - VS Otto Glöckel Schulwart jährlich;H;m³;NGas;Wärme;146,2;132,7;146,92;142,18;146,92;142,18;146,92;146,92;142,18;146,92;142,18;146,92;1.729,15;10.01.2025;1671,053;10.01.2025;1671,053;15.01.2026;1753,562
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580185;VS Pottenbrunn Ratzersdorfer Hauptstraße 85;VS;02;1900;463,5;2025;590068;Gas - VS Pottenbrunn Fritschstraße 1 jährlich;H;m³;NGas;Wärme;346,81;393,13;435,25;421,21;435,25;421,21;435,25;435,25;421,21;435,25;421,21;435,25;5.036,32;13.01.2025;2612,576;13.01.2025;2612,576;05.01.2026;5012,439
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580081;VS Pottenbrunn Weiglstraße 6;VS;02;1976;1895,51;2025;590088;Gas - VS Pottenbrunn monatlich;H;m³;NGas;Wärme;1.954,60;1.765,45;1.954,60;1.904,94;1.974,37;1.910,68;1.974,37;1.974,37;1.910,68;1.974,37;1.910,68;1.974,37;23.183,45;09.04.2025;22824,69;09.04.2025;22824,69;;
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580099;VS Radlberg Radlberger Hauptstraße 123;VS;02;1987;1036,61;2025;590062;Gas - VS Radlberg jährlich;H;m³;NGas;Wärme;826,93;806,97;893,43;864,61;893,43;864,61;893,43;893,43;864,61;893,43;864,61;893,43;10.452,90;13.01.2025;8415,39;13.01.2025;8415,39;14.01.2026;10548,21
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580190;VS Spratzern Pestalozzistraße 28;VS;02;1970;1788,87;2025;590083;Gas - VS Spratzern jährlich;H;m³;NGas;Wärme;1.997,76;1.911,38;2.116,17;2.047,90;2.116,17;2.047,90;2.116,17;2.116,17;2.047,90;2.116,17;2.047,90;2.116,17;24.797,75;08.01.2025;18444,77;08.01.2025;18444,77;07.01.2026;24847,89
579420;St. Pölten;NOM;30201;Statutarstadt St.Pölten;KEM Traisental;580190;VS Spratzern Pestalozzistraße 28;VS;02;1970;1788,87;2025;590086;Gas - VS Spratzern Schulwart jährlich;H;m³;NGas;Wärme;97,81;93,36;103,37;100,03;103,37;100,03;103,37;103,37;100,03;103,37;100,03;103,37;1.211,50;08.01.2025;910,658;08.01.2025;910,658;09.01.2026;1220,398
