datetime_from_utc;1/4h
12.01.2025 00:30;-21,59
12.01.2025 00:45;-20,33
12.01.2025 01:00;-20,63
12.01.2025 01:15;-20,73
12.01.2025 01:30;-21,48
12.01.2025 01:45;-18,4
12.01.2025 02:00;-17,96
12.01.2025 02:15;-21,69
12.01.2025 02:30;-21,3
12.01.2025 02:45;-20,98
12.01.2025 03:00;-22,64
12.01.2025 03:15;-20,93
12.01.2025 03:30;-19,83
12.01.2025 03:45;-19,2
12.01.2025 04:00;-18,5
12.01.2025 04:15;-16,54
12.01.2025 04:30;-15,69
12.01.2025 04:45;-16,54
12.01.2025 05:00;-16,48
12.01.2025 05:15;-16,33
12.01.2025 05:30;-18,11
12.01.2025 05:45;-20,16
12.01.2025 06:00;-19,08
12.01.2025 06:15;-19,14
12.01.2025 06:30;-16,12
12.01.2025 06:45;-15,95
12.01.2025 07:00;-15,97
12.01.2025 07:15;-20,66
12.01.2025 07:30;-19,47
12.01.2025 07:45;-17,61
12.01.2025 08:00;-15,88
12.01.2025 08:15;-19,07
12.01.2025 08:30;-18,24
12.01.2025 08:45;-18,59
12.01.2025 09:00;-20,97
12.01.2025 09:15;-21,33
12.01.2025 09:30;-25,57
12.01.2025 09:45;-30,27
12.01.2025 10:00;-28,31
12.01.2025 10:15;-29,92
12.01.2025 10:30;-27,48
12.01.2025 10:45;-25,47
12.01.2025 11:00;-30,84
12.01.2025 11:15;-32,77
12.01.2025 11:30;-31,01
12.01.2025 11:45;-31,51
12.01.2025 12:00;-30,3
12.01.2025 12:15;-30,5
12.01.2025 12:30;-25,82
12.01.2025 12:45;-23,27
12.01.2025 13:00;-18,6
12.01.2025 13:15;-18,11
12.01.2025 13:30;-21,21
12.01.2025 13:45;-20,2
12.01.2025 14:00;-13,57
12.01.2025 14:15;-15,67
12.01.2025 14:30;-18,39
12.01.2025 14:45;-18,51
12.01.2025 15:00;-19,19
12.01.2025 15:15;-20,08
12.01.2025 15:30;-19,25
12.01.2025 15:45;-24,37
12.01.2025 16:00;-29,42
12.01.2025 16:15;-32,92
12.01.2025 16:30;-31,81
12.01.2025 16:45;-31,62
12.01.2025 17:00;-33,24
12.01.2025 17:15;-33,66
12.01.2025 17:30;-34,03
12.01.2025 17:45;-34,17
12.01.2025 18:00;-36,04
12.01.2025 18:15;-37,81
12.01.2025 18:30;-33,1
12.01.2025 18:45;-30,79
12.01.2025 19:00;-28,1
12.01.2025 19:15;-27
12.01.2025 19:30;-25,92
12.01.2025 19:45;-26,85
12.01.2025 20:00;-28,18
12.01.2025 20:15;-27,61
12.01.2025 20:30;-25,47
12.01.2025 20:45;-24,36
12.01.2025 21:00;-28,63
12.01.2025 21:15;-29,38
12.01.2025 21:30;-28,9
12.01.2025 21:45;-27,85
12.01.2025 22:00;-28,21
12.01.2025 22:15;-27,53
12.01.2025 22:30;-28,11
12.01.2025 22:45;-27,71
12.01.2025 23:00;-33,75
12.01.2025 23:15;-37,52
12.01.2025 23:30;-36,94
12.01.2025 23:45;-36
13.01.2025 00:00;-34,72
13.01.2025 00:15;-33,33
13.01.2025 00:30;-30,17
13.01.2025 00:45;-29,58
13.01.2025 01:00;-25,28
13.01.2025 01:15;-24,52
13.01.2025 01:30;-23,15
13.01.2025 01:45;-21,49
13.01.2025 02:00;-23,95
13.01.2025 02:15;-23,14
13.01.2025 02:30;-21,52
13.01.2025 02:45;-22,19
13.01.2025 03:00;-20,1
13.01.2025 03:15;-22,09
13.01.2025 03:30;-20,61
13.01.2025 03:45;-20,05
13.01.2025 04:00;-20,39
13.01.2025 04:15;-19,07
13.01.2025 04:30;-20,08
13.01.2025 04:45;-21,64
13.01.2025 05:00;-22,11
13.01.2025 05:15;-25,75
13.01.2025 05:30;-25,81
13.01.2025 05:45;-26,46
13.01.2025 06:00;-30,84
13.01.2025 06:15;-33,9
13.01.2025 06:30;-30,6
13.01.2025 06:45;-31,52
13.01.2025 07:00;-33,05
13.01.2025 07:15;-32,98
13.01.2025 07:30;-28,44
13.01.2025 07:45;-29,59
13.01.2025 08:00;-27,58
13.01.2025 08:15;-26,52
13.01.2025 08:30;-23,56
13.01.2025 08:45;-21,53
13.01.2025 09:00;-18,59
13.01.2025 09:15;-19,18
13.01.2025 09:30;-17,78
13.01.2025 09:45;-15,56
13.01.2025 10:00;-13,72
13.01.2025 10:15;-8,74
13.01.2025 10:30;-8,32
13.01.2025 10:45;-11,36
13.01.2025 11:00;-10,87
13.01.2025 11:15;-13,68
13.01.2025 11:30;-11,19
13.01.2025 11:45;-3,39
13.01.2025 12:00;1,32
13.01.2025 12:15;-4,67
13.01.2025 12:30;-13,91
13.01.2025 12:45;-16,99
13.01.2025 13:00;-22,31
13.01.2025 13:15;-23,82
13.01.2025 13:30;-25,67
13.01.2025 13:45;-25,59
13.01.2025 14:00;-28,6
13.01.2025 14:15;-28,92
13.01.2025 14:30;-28,48
13.01.2025 14:45;-22,83
13.01.2025 15:00;-26,74
13.01.2025 15:15;-28,38
13.01.2025 15:30;-29,69
13.01.2025 15:45;-32,16
13.01.2025 16:00;-32,27
13.01.2025 16:15;-35,78
13.01.2025 16:30;-33,76
13.01.2025 16:45;-35,03
13.01.2025 17:00;-33,39
13.01.2025 17:15;-33,59
13.01.2025 17:30;-34,98
13.01.2025 17:45;-35,85
13.01.2025 18:00;-34,35
13.01.2025 18:15;-33,17
13.01.2025 18:30;-30,21
13.01.2025 18:45;-31,05
13.01.2025 19:00;-34,82
13.01.2025 19:15;-34,29
13.01.2025 19:30;-34,91
13.01.2025 19:45;-34,65
13.01.2025 20:00;-36,28
13.01.2025 20:15;-36
13.01.2025 20:30;-33,94
13.01.2025 20:45;-33,82
13.01.2025 21:00;-33,42
13.01.2025 21:15;-35,74
13.01.2025 21:30;-29,64
13.01.2025 21:45;-25,95
13.01.2025 22:00;-25,59
13.01.2025 22:15;-26,15
13.01.2025 22:30;-26,79
13.01.2025 22:45;-26,15
13.01.2025 23:00;-30,99
13.01.2025 23:15;-32,67
13.01.2025 23:30;-29,19
13.01.2025 23:45;-25,63
14.01.2025 00:00;-23,86
14.01.2025 00:15;-25,46
14.01.2025 00:30;-25,71
14.01.2025 00:45;-24,77
14.01.2025 01:00;-26,61
14.01.2025 01:15;-23,34
14.01.2025 01:30;-22,95
14.01.2025 01:45;-22,94
14.01.2025 02:00;-22,75
14.01.2025 02:15;-22,23
14.01.2025 02:30;-28,15
14.01.2025 02:45;-29,51
14.01.2025 03:00;-28,27
14.01.2025 03:15;-32,47
14.01.2025 03:30;-29,3
14.01.2025 03:45;-29,83
14.01.2025 04:00;-29,46
14.01.2025 04:15;-29,01
14.01.2025 04:30;-33,44
14.01.2025 04:45;-28,91
14.01.2025 05:00;-26,25
14.01.2025 05:15;-24,94
14.01.2025 05:30;-27,39
14.01.2025 05:45;-30,84
14.01.2025 06:00;-33,96
14.01.2025 06:15;-32,57
14.01.2025 06:30;-29,21
14.01.2025 06:45;-30,54
14.01.2025 07:00;-27,53
14.01.2025 07:15;-27,44
14.01.2025 07:30;-22,73
14.01.2025 07:45;-25,68
14.01.2025 08:00;-26,35
14.01.2025 08:15;-24,24
14.01.2025 08:30;-22,35
14.01.2025 08:45;-18,03
14.01.2025 09:00;-16,4
14.01.2025 09:15;-14,7
14.01.2025 09:30;-15,75
14.01.2025 09:45;-19,83
14.01.2025 10:00;-16,47
14.01.2025 10:15;-18,96
14.01.2025 10:30;-14,61
14.01.2025 10:45;0,03
14.01.2025 11:00;14,64
14.01.2025 11:15;12,47
14.01.2025 11:30;11,06
14.01.2025 11:45;10,88
14.01.2025 12:00;7,57
14.01.2025 12:15;15
14.01.2025 12:30;7,73
14.01.2025 12:45;-2,77
14.01.2025 13:00;-10,19
14.01.2025 13:15;-16,52
14.01.2025 13:30;-21,35
14.01.2025 13:45;-20,31
14.01.2025 14:00;-20,33
14.01.2025 14:15;-22,49
14.01.2025 14:30;-21,18
14.01.2025 14:45;-23,14
14.01.2025 15:00;-26,91
14.01.2025 15:15;-26
14.01.2025 15:30;-27,78
14.01.2025 15:45;-30,02
14.01.2025 16:00;-28,81
14.01.2025 16:15;-30,01
14.01.2025 16:30;-27,83
14.01.2025 16:45;-32
14.01.2025 17:00;-34,35
14.01.2025 17:15;-32,51
14.01.2025 17:30;-33,2
14.01.2025 17:45;-32,55
14.01.2025 18:00;-33,38
14.01.2025 18:15;-32,84
14.01.2025 18:30;-31,16
14.01.2025 18:45;-31,58
14.01.2025 19:00;-32,94
14.01.2025 19:15;-33,76
14.01.2025 19:30;-27,79
14.01.2025 19:45;-28,06
14.01.2025 20:00;-27,25
14.01.2025 20:15;-29,8
14.01.2025 20:30;-26,6
14.01.2025 20:45;-27,77
14.01.2025 21:00;-25,39
14.01.2025 21:15;-23,4
14.01.2025 21:30;-23,42
14.01.2025 21:45;-25,54
14.01.2025 22:00;-28,66
14.01.2025 22:15;-26,89
14.01.2025 22:30;-26,54
14.01.2025 22:45;-25,39
14.01.2025 23:00;-29,17
14.01.2025 23:15;-27,42
14.01.2025 23:30;-25,17
14.01.2025 23:45;-21,98
15.01.2025 00:00;-19,11
15.01.2025 00:15;-23,54
15.01.2025 00:30;-25,34
15.01.2025 00:45;-27,33
15.01.2025 01:00;-27,85
15.01.2025 01:15;-27,3
15.01.2025 01:30;-25,9
15.01.2025 01:45;-27,42
15.01.2025 02:00;-29,87
15.01.2025 02:15;-31,54
15.01.2025 02:30;-24,06
15.01.2025 02:45;-20,75
15.01.2025 03:00;-19,84
15.01.2025 03:15;-21,77
15.01.2025 03:30;-23,85
15.01.2025 03:45;-23,36
15.01.2025 04:00;-28,54
15.01.2025 04:15;-30,51
15.01.2025 04:30;-31,16
15.01.2025 04:45;-28,43
15.01.2025 05:00;-32,49
15.01.2025 05:15;-27,84
15.01.2025 05:30;-27,51
15.01.2025 05:45;-30,92
15.01.2025 06:00;-33,21
15.01.2025 06:15;-35,03
15.01.2025 06:30;-35,81
15.01.2025 06:45;-33,53
15.01.2025 07:00;-35,52
15.01.2025 07:15;-30,99
15.01.2025 07:30;-33,53
15.01.2025 07:45;-33,64
15.01.2025 08:00;-32,62
15.01.2025 08:15;-30,63
15.01.2025 08:30;-28,45
15.01.2025 08:45;-23,84
15.01.2025 09:00;-22,49
15.01.2025 09:15;-24,68
15.01.2025 09:30;-27,21
15.01.2025 09:45;-20,49
15.01.2025 10:00;-22,67
15.01.2025 10:15;-24,61
15.01.2025 10:30;-22,75
15.01.2025 10:45;-29,11
15.01.2025 11:00;-26,1
15.01.2025 11:15;-23,99
15.01.2025 11:30;-25,38
15.01.2025 11:45;-23,74
15.01.2025 12:00;-23,07
15.01.2025 12:15;-25,96
15.01.2025 12:30;-22,22
15.01.2025 12:45;-22,7
15.01.2025 13:00;-24,19
15.01.2025 13:15;-23,21
15.01.2025 13:30;-23,18
15.01.2025 13:45;-23,52
15.01.2025 14:00;-27,37
15.01.2025 14:15;-30,93
15.01.2025 14:30;-30,54
15.01.2025 14:45;-28,67
15.01.2025 15:00;-31,53
15.01.2025 15:15;-32,35
15.01.2025 15:30;-34,42
15.01.2025 15:45;-36,75
15.01.2025 16:00;-39,54
15.01.2025 16:15;-44,4
15.01.2025 16:30;-41,78
15.01.2025 16:45;-38,66
15.01.2025 17:00;-37,54
15.01.2025 17:15;-38,85
15.01.2025 17:30;-36,92
15.01.2025 17:45;-36,33
15.01.2025 18:00;-33,4
15.01.2025 18:15;-36,12
15.01.2025 18:30;-35,96
15.01.2025 18:45;-34,44
15.01.2025 19:00;-34,81
15.01.2025 19:15;-32,84
15.01.2025 19:30;-29,5
15.01.2025 19:45;-29,11
15.01.2025 20:00;-31,86
15.01.2025 20:15;-32,84
15.01.2025 20:30;-30,36
15.01.2025 20:45;-27,77
15.01.2025 21:00;-25,76
15.01.2025 21:15;-24,8
15.01.2025 21:30;-26,45
15.01.2025 21:45;-28,32
15.01.2025 22:00;-29,22
15.01.2025 22:15;-27,31
15.01.2025 22:30;-28,13
15.01.2025 22:45;-28,08
15.01.2025 23:00;-27,17
15.01.2025 23:15;-22,52
15.01.2025 23:30;-23,09
15.01.2025 23:45;-22,21
16.01.2025 00:00;-21,97
16.01.2025 00:15;-22,98
16.01.2025 00:30;-23,3
16.01.2025 00:45;-22,81
16.01.2025 01:00;-24,95
16.01.2025 01:15;-24,9
16.01.2025 01:30;-28,11
16.01.2025 01:45;-26
16.01.2025 02:00;-23,92
16.01.2025 02:15;-23,1
16.01.2025 02:30;-22,66
16.01.2025 02:45;-22,54
16.01.2025 03:00;-22,53
16.01.2025 03:15;-24,15
16.01.2025 03:30;-23,16
16.01.2025 03:45;-27,93
16.01.2025 04:00;-24,96
16.01.2025 04:15;-19,66
16.01.2025 04:30;-20,61
16.01.2025 04:45;-22,95
16.01.2025 05:00;-28,63
16.01.2025 05:15;-29,23
16.01.2025 05:30;-32,09
16.01.2025 05:45;-34,77
16.01.2025 06:00;-40,57
16.01.2025 06:15;-38,9
16.01.2025 06:30;-39,82
16.01.2025 06:45;-41,38
16.01.2025 07:00;-41,01
16.01.2025 07:15;-37,36
16.01.2025 07:30;-35,18
16.01.2025 07:45;-34,21
16.01.2025 08:00;-35,7
16.01.2025 08:15;-33,95
16.01.2025 08:30;-28,83
16.01.2025 08:45;-31,02
16.01.2025 09:00;-31,89
16.01.2025 09:15;-29,05
16.01.2025 09:30;-26,01
16.01.2025 09:45;-26
16.01.2025 10:00;-27,24
16.01.2025 10:15;-30,46
16.01.2025 10:30;-32,65
16.01.2025 10:45;-35,4
16.01.2025 11:00;-33,97
16.01.2025 11:15;-30,77
16.01.2025 11:30;-26,56
16.01.2025 11:45;-30,46
16.01.2025 12:00;-26,01
16.01.2025 12:15;-26,94
16.01.2025 12:30;-26,73
16.01.2025 12:45;-30,28
16.01.2025 13:00;-28,02
16.01.2025 13:15;-27,11
16.01.2025 13:30;-30,42
16.01.2025 13:45;-25,94
16.01.2025 14:00;-23,07
16.01.2025 14:15;-23,44
16.01.2025 14:30;-20,86
16.01.2025 14:45;-24,58
16.01.2025 15:00;-22,76
16.01.2025 15:15;-20,46
16.01.2025 15:30;-19,62
16.01.2025 15:45;-22,22
16.01.2025 16:00;-24,83
16.01.2025 16:15;-24,59
16.01.2025 16:30;-27,57
16.01.2025 16:45;-28,45
16.01.2025 17:00;-30,43
16.01.2025 17:15;-29,91
16.01.2025 17:30;-30,47
16.01.2025 17:45;-28,62
16.01.2025 18:00;-29,52
16.01.2025 18:15;-31,7
16.01.2025 18:30;-32,73
16.01.2025 18:45;-30,63
16.01.2025 19:00;-32,08
16.01.2025 19:15;-28,35
16.01.2025 19:30;-29,04
16.01.2025 19:45;-28,81
16.01.2025 20:00;-28,13
16.01.2025 20:15;-32,92
16.01.2025 20:30;-26,71
16.01.2025 20:45;-24,69
16.01.2025 21:00;-24,28
16.01.2025 21:15;-25,9
16.01.2025 21:30;-22,61
16.01.2025 21:45;-21,61
16.01.2025 22:00;-23,02
16.01.2025 22:15;-22,01
16.01.2025 22:30;-22,61
16.01.2025 22:45;-22,56
16.01.2025 23:00;-19,42
16.01.2025 23:15;-18,44
16.01.2025 23:30;-19,74
16.01.2025 23:45;-17,9
17.01.2025 00:00;-19,48
17.01.2025 00:15;-22,12
17.01.2025 00:30;-18,61
17.01.2025 00:45;-19,35
17.01.2025 01:00;-15,92
17.01.2025 01:15;-16,18
17.01.2025 01:30;-16,17
17.01.2025 01:45;-15,29
17.01.2025 02:00;-14,26
17.01.2025 02:15;-17,25
17.01.2025 02:30;-18,83
17.01.2025 02:45;-19,74
17.01.2025 03:00;-24,84
17.01.2025 03:15;-23,86
17.01.2025 03:30;-24,73
17.01.2025 03:45;-23,07
17.01.2025 04:00;-25,25
17.01.2025 04:15;-19,33
17.01.2025 04:30;-16,66
17.01.2025 04:45;-17,26
17.01.2025 05:00;-18,36
17.01.2025 05:15;-19,29
17.01.2025 05:30;-22,85
17.01.2025 05:45;-21,52
17.01.2025 06:00;-24,32
17.01.2025 06:15;-24,98
17.01.2025 06:30;-25,76
17.01.2025 06:45;-22,39
17.01.2025 07:00;-20,93
17.01.2025 07:15;-20,45
17.01.2025 07:30;-23,78
17.01.2025 07:45;-23,7
17.01.2025 08:00;-23,78
17.01.2025 08:15;-21,52
17.01.2025 08:30;-21,3
17.01.2025 08:45;-22,26
17.01.2025 09:00;-21,71
17.01.2025 09:15;-21,81
17.01.2025 09:30;-18,17
17.01.2025 09:45;-18,62
17.01.2025 10:00;-18,76
17.01.2025 10:15;-17,97
17.01.2025 10:30;-21,14
17.01.2025 10:45;-25,27
17.01.2025 11:00;-29,77
17.01.2025 11:15;-29,6
17.01.2025 11:30;-24,5
17.01.2025 11:45;-20,09
17.01.2025 12:00;-18,08
17.01.2025 12:15;-14,58
17.01.2025 12:30;-15,55
17.01.2025 12:45;-21,77
17.01.2025 13:00;-21,31
17.01.2025 13:15;-17,24
17.01.2025 13:30;-21,82
17.01.2025 13:45;-14,44
17.01.2025 14:00;-15,93
17.01.2025 14:15;-18,06
17.01.2025 14:30;-18,27
17.01.2025 14:45;-18,98
17.01.2025 15:00;-23,39
17.01.2025 15:15;-25,39
17.01.2025 15:30;-24,93
17.01.2025 15:45;-33,5
17.01.2025 16:00;-35,14
17.01.2025 16:15;-39,99
17.01.2025 16:30;-37,51
17.01.2025 16:45;-37,06
17.01.2025 17:00;-33,41
17.01.2025 17:15;-33,94
17.01.2025 17:30;-34,09
17.01.2025 17:45;-34,02
17.01.2025 18:00;-29,85
17.01.2025 18:15;-25,82
17.01.2025 18:30;-27,66
17.01.2025 18:45;-31,27
17.01.2025 19:00;-33,05
17.01.2025 19:15;-31,99
17.01.2025 19:30;-30,14
17.01.2025 19:45;-31,41
17.01.2025 20:00;-27,78
17.01.2025 20:15;-29,96
17.01.2025 20:30;-30,42
17.01.2025 20:45;-31,95
17.01.2025 21:00;-33,27
17.01.2025 21:15;-29
17.01.2025 21:30;-27,23
17.01.2025 21:45;-22,71
17.01.2025 22:00;-24,02
17.01.2025 22:15;-26,91
17.01.2025 22:30;-24,23
17.01.2025 22:45;-28,16
17.01.2025 23:00;-29,18
17.01.2025 23:15;-24,62
17.01.2025 23:30;-23,49
17.01.2025 23:45;-26,24
18.01.2025 00:00;-25,9
18.01.2025 00:15;-25,42
18.01.2025 00:30;-23,72
18.01.2025 00:45;-21,35
18.01.2025 01:00;-21,57
18.01.2025 01:15;-22,62
18.01.2025 01:30;-22,39
18.01.2025 01:45;-20,58
18.01.2025 02:00;-20,56
18.01.2025 02:15;-21,87
18.01.2025 02:30;-21,79
18.01.2025 02:45;-20,61
18.01.2025 03:00;-20,11
18.01.2025 03:15;-22,86
18.01.2025 03:30;-17,66
18.01.2025 03:45;-18,63
18.01.2025 04:00;-17,32
18.01.2025 04:15;-19,61
18.01.2025 04:30;-20,28
18.01.2025 04:45;-19,65
18.01.2025 05:00;-20,86
18.01.2025 05:15;-20,14
18.01.2025 05:30;-20,03
18.01.2025 05:45;-20,83
18.01.2025 06:00;-21,96
18.01.2025 06:15;-22,65
18.01.2025 06:30;-19,33
18.01.2025 06:45;-22,24
18.01.2025 07:00;-27,38
18.01.2025 07:15;-28,84
18.01.2025 07:30;-27,03
18.01.2025 07:45;-28,59
18.01.2025 08:00;-27,75
18.01.2025 08:15;-25
18.01.2025 08:30;-23,87
18.01.2025 08:45;-24,72
18.01.2025 09:00;-24,19
18.01.2025 09:15;-22,89
18.01.2025 09:30;-17,16
18.01.2025 09:45;-18,39
18.01.2025 10:00;-20,85
18.01.2025 10:15;-22,07
18.01.2025 10:30;-17,95
18.01.2025 10:45;-14,6
18.01.2025 11:00;-13,13
18.01.2025 11:15;-17,33
18.01.2025 11:30;-20,02
18.01.2025 11:45;-18,99
18.01.2025 12:00;-17,28
18.01.2025 12:15;-19,61
18.01.2025 12:30;-20,9
18.01.2025 12:45;-26,12
18.01.2025 13:00;-25,98
18.01.2025 13:15;-30,37
18.01.2025 13:30;-31,1
18.01.2025 13:45;-27,81
18.01.2025 14:00;-27,43
18.01.2025 14:15;-26,45
18.01.2025 14:30;-30,17
18.01.2025 14:45;-29,22
18.01.2025 15:00;-29,34
18.01.2025 15:15;-30,37
18.01.2025 15:30;-33,75
18.01.2025 15:45;-35,69
18.01.2025 16:00;-34
18.01.2025 16:15;-33,05
18.01.2025 16:30;-33,48
18.01.2025 16:45;-36,94
18.01.2025 17:00;-36,99
18.01.2025 17:15;-39,24
18.01.2025 17:30;-37,31
18.01.2025 17:45;-36,67
18.01.2025 18:00;-38,16
18.01.2025 18:15;-37,18
18.01.2025 18:30;-35,28
18.01.2025 18:45;-36,3
18.01.2025 19:00;-35,96
18.01.2025 19:15;-36,27
18.01.2025 19:30;-36,15
18.01.2025 19:45;-40,85
18.01.2025 20:00;-41,03
18.01.2025 20:15;-39,9
18.01.2025 20:30;-40,1
18.01.2025 20:45;-39,9
18.01.2025 21:00;-40,2
18.01.2025 21:15;-40,03
18.01.2025 21:30;-41,17
18.01.2025 21:45;-37,86
18.01.2025 22:00;-38,08
18.01.2025 22:15;-36,34
18.01.2025 22:30;-33,51
18.01.2025 22:45;-33,77
18.01.2025 23:00;-27,88
18.01.2025 23:15;-28,55
18.01.2025 23:30;-27,3
18.01.2025 23:45;-24,64
19.01.2025 00:00;-21,74
19.01.2025 00:15;-21,12
19.01.2025 00:30;-24,38
19.01.2025 00:45;-23,55
19.01.2025 01:00;-23,52
19.01.2025 01:15;-24,46
19.01.2025 01:30;-27,97
19.01.2025 01:45;-24,7
19.01.2025 02:00;-26,78
19.01.2025 02:15;-26,43
19.01.2025 02:30;-26,07
19.01.2025 02:45;-23,27
19.01.2025 03:00;-24,38
19.01.2025 03:15;-25,51
19.01.2025 03:30;-24,77
19.01.2025 03:45;-23,89
19.01.2025 04:00;-27,36
19.01.2025 04:15;-30,24
19.01.2025 04:30;-29,82
19.01.2025 04:45;-31,05
19.01.2025 05:00;-31,71
19.01.2025 05:15;-34,19
19.01.2025 05:30;-34,18
19.01.2025 05:45;-31,14
19.01.2025 06:00;-30,1
19.01.2025 06:15;-30,9
19.01.2025 06:30;-28,43
19.01.2025 06:45;-26,11
19.01.2025 07:00;-20,71
19.01.2025 07:15;-19,9
19.01.2025 07:30;-21,27
19.01.2025 07:45;-21,13
19.01.2025 08:00;-20,98
19.01.2025 08:15;-23,84
19.01.2025 08:30;-22,23
19.01.2025 08:45;-22,8
19.01.2025 09:00;-20,16
19.01.2025 09:15;-22,73
19.01.2025 09:30;-22,55
19.01.2025 09:45;-23,65
19.01.2025 10:00;-24,21
19.01.2025 10:15;-28,79
19.01.2025 10:30;-26,33
19.01.2025 10:45;-26,28
19.01.2025 11:00;-30,05
19.01.2025 11:15;-33,88
19.01.2025 11:30;-30,29
19.01.2025 11:45;-28,86
19.01.2025 12:00;-26,27
19.01.2025 12:15;-29,82
19.01.2025 12:30;-29,89
19.01.2025 12:45;-30,27
19.01.2025 13:00;-29,8
19.01.2025 13:15;-25,7
19.01.2025 13:30;-27,58
19.01.2025 13:45;-32,95
19.01.2025 14:00;-27,47
19.01.2025 14:15;-23,96
19.01.2025 14:30;-25,72
19.01.2025 14:45;-28,82
19.01.2025 15:00;-31,49
19.01.2025 15:15;-31,7
19.01.2025 15:30;-33,95
19.01.2025 15:45;-36,08
19.01.2025 16:00;-38,14
19.01.2025 16:15;-36,44
19.01.2025 16:30;-36,88
19.01.2025 16:45;-35,39
19.01.2025 17:00;-37,37
19.01.2025 17:15;-38,9
19.01.2025 17:30;-39,47
19.01.2025 17:45;-37,9
19.01.2025 18:00;-40,89
19.01.2025 18:15;-39,35
19.01.2025 18:30;-43,41
19.01.2025 18:45;-39,48
19.01.2025 19:00;-39,91
19.01.2025 19:15;-42,02
19.01.2025 19:30;-40,6
19.01.2025 19:45;-41,48
19.01.2025 20:00;-36,66
19.01.2025 20:15;-37,68
19.01.2025 20:30;-41,76
19.01.2025 20:45;-37,62
19.01.2025 21:00;-35,58
19.01.2025 21:15;-35,03
19.01.2025 21:30;-35,44
19.01.2025 21:45;-37,41
19.01.2025 22:00;-33,96
19.01.2025 22:15;-35,6
19.01.2025 22:30;-32,91
19.01.2025 22:45;-34,68
19.01.2025 23:00;-34,07
19.01.2025 23:15;-35,64
19.01.2025 23:30;-34,23
19.01.2025 23:45;-26,42
20.01.2025 00:00;-24,95
20.01.2025 00:15;-26,19
20.01.2025 00:30;-27,31
20.01.2025 00:45;-25,49
20.01.2025 01:00;-27,74
20.01.2025 01:15;-31,28
20.01.2025 01:30;-29,39
20.01.2025 01:45;-30,11
20.01.2025 02:00;-27,12
20.01.2025 02:15;-25,81
20.01.2025 02:30;-25,77
20.01.2025 02:45;-28,17
20.01.2025 03:00;-28,61
20.01.2025 03:15;-23,26
20.01.2025 03:30;-22,73
20.01.2025 03:45;-22,16
20.01.2025 04:00;-23,86
20.01.2025 04:15;-23,54
20.01.2025 04:30;-25,83
20.01.2025 04:45;-25,16
20.01.2025 05:00;-25,69
20.01.2025 05:15;-30,76
20.01.2025 05:30;-32,27
20.01.2025 05:45;-31,8
20.01.2025 06:00;-32,07
20.01.2025 06:15;-35,78
20.01.2025 06:30;-36,34
20.01.2025 06:45;-35,15
20.01.2025 07:00;-32,22
20.01.2025 07:15;-31,82
20.01.2025 07:30;-32,09
20.01.2025 07:45;-34,65
20.01.2025 08:00;-34,63
20.01.2025 08:15;-35,46
20.01.2025 08:30;-32,14
20.01.2025 08:45;-32,95
20.01.2025 09:00;-34,82
20.01.2025 09:15;-35,09
20.01.2025 09:30;-35,4
20.01.2025 09:45;-35,12
20.01.2025 10:00;-35,49
20.01.2025 10:15;-36,04
20.01.2025 10:30;-32,56
20.01.2025 10:45;-30,83
20.01.2025 11:00;-32,15
20.01.2025 11:15;-30,8
20.01.2025 11:30;-28,91
20.01.2025 11:45;-28,08
20.01.2025 12:00;-26,47
20.01.2025 12:15;-27,4
20.01.2025 12:30;-25,81
20.01.2025 12:45;-27,07
20.01.2025 13:00;-26,84
20.01.2025 13:15;-28,26
20.01.2025 13:30;-25,11
20.01.2025 13:45;-26,48
20.01.2025 14:00;-23,65
20.01.2025 14:15;-25,46
20.01.2025 14:30;-26
20.01.2025 14:45;-27,96
20.01.2025 15:00;-26,14
20.01.2025 15:15;-28,89
20.01.2025 15:30;-29,14
20.01.2025 15:45;-32,25
20.01.2025 16:00;-37,54
20.01.2025 16:15;-43,02
20.01.2025 16:30;-44,64
20.01.2025 16:45;-41,96
20.01.2025 17:00;-40,44
20.01.2025 17:15;-37,68
20.01.2025 17:30;-39,75
20.01.2025 17:45;-40,85
20.01.2025 18:00;-51,02
20.01.2025 18:15;-47,58
20.01.2025 18:30;-46,82
20.01.2025 18:45;-39,18
20.01.2025 19:00;-41,8
20.01.2025 19:15;-40,26
20.01.2025 19:30;-37,15
20.01.2025 19:45;-33,64
20.01.2025 20:00;-32,42
20.01.2025 20:15;-28,18
20.01.2025 20:30;-28,03
20.01.2025 20:45;-29,75
20.01.2025 21:00;-29,21
20.01.2025 21:15;-28,24
20.01.2025 21:30;-26,8
20.01.2025 21:45;-25,75
20.01.2025 22:00;-26,76
20.01.2025 22:15;-26,16
20.01.2025 22:30;-27,36
20.01.2025 22:45;-23,72
20.01.2025 23:00;-25,81
20.01.2025 23:15;-24,67
20.01.2025 23:30;-25,89
20.01.2025 23:45;-24,78
21.01.2025 00:00;-25,66
21.01.2025 00:15;-30,17
21.01.2025 00:30;-27,18
21.01.2025 00:45;-26,33
21.01.2025 01:00;-23,12
21.01.2025 01:15;-23,21
21.01.2025 01:30;-23,67
21.01.2025 01:45;-20,92
21.01.2025 02:00;-22,02
21.01.2025 02:15;-25,57
21.01.2025 02:30;-20,73
21.01.2025 02:45;-20,97
21.01.2025 03:00;-21,39
21.01.2025 03:15;-21,97
